epoch,step,train_loss,val_loss,learning_rate
6,87000,0.4461578904092312,1.7808930087089538,0.0003
6,87500,0.4468761831521988,1.780546550154686,0.0003
6,88000,0.44685863494873046,1.7775738716125489,0.0003
6,88500,0.4430609866976738,1.774297270178795,0.0003
6,89000,0.44047757297754286,1.795603684782982,0.0003
6,89500,0.44261153116822244,1.7886588901281357,0.0003
6,90000,0.4405917777121067,1.7861095428466798,0.0003
6,90500,0.44117702469229697,1.7853906458616258,0.0003
6,91000,0.4405770456790924,1.7939527547359466,0.0003
6,91500,0.4409300896525383,1.7968972742557525,0.0003
6,92000,0.43822252556681635,1.790359069108963,0.0003
6,92500,0.43526184305548665,1.8077016168832778,0.0003
6,93000,0.4372784189879894,1.7827123814821244,0.0003
6,93500,0.4329270827770233,1.8004079115390779,0.0003
6,94000,0.43199219658970833,1.7967635267972946,0.0003
6,epoch_end,0.43480373308062553,1.7827170526981353,0.0003
7,94500,0.4329309356212616,1.7938692820072175,0.0003
7,95000,0.4321541030704975,1.7990383362770082,0.0003
7,95500,0.4328675976395607,1.7981790363788606,0.0003
7,96000,0.4309881417453289,1.7902412575483322,0.0003
7,96500,0.42767183005809783,1.8161836898326873,0.0003
7,97000,0.42768665328621863,1.8036650931835174,0.0003
7,97500,0.4264459253847599,1.8093530470132828,0.0003
7,98000,0.42632620021700857,1.8170975893735886,0.0003
7,98500,0.42493698835372923,1.8093985390663148,0.0003
7,99000,0.4236167512834072,1.8030115008354186,0.0003
7,99500,0.4255006954073906,1.8144369864463805,0.0003
7,100000,0.4232544237375259,1.8028820472955704,0.0003
7,100500,0.4212522445619106,1.8074577409029007,0.0003
7,101000,0.4211413426697254,1.8047834247350694,0.0003
7,101500,0.42007539436221125,1.8182796078920365,0.0003
7,102000,0.4208866211771965,1.809485169649124,0.0003
7,102500,0.416616875231266,1.8310727822780608,0.0003
7,103000,0.4199996414780617,1.8033653497695923,0.0003
7,103500,0.4158902969956398,1.8277846574783325,0.0003
7,104000,0.4154551275074482,1.834866782426834,0.0003
7,104500,0.4159197096526623,1.82590911090374,0.0003
7,105000,0.4136201155185699,1.824520503282547,0.0003
7,105500,0.4148580156266689,1.8268304878473283,0.0003
7,106000,0.41463797867298124,1.8173389422893524,0.0003
7,106500,0.41600346088409423,1.8296182465553283,0.0003
7,107000,0.4111892232298851,1.8409524548053742,0.0003
7,107500,0.4105933955311775,1.8302018231153487,0.0003
7,108000,0.41072504863142967,1.8226589488983154,0.0003
7,108500,0.4080123753845692,1.82145143866539,0.0003
7,109000,0.4088698396086693,1.8334912538528443,0.0003
7,109500,0.4051055733859539,1.827224451303482,0.0003
7,epoch_end,0.40594071954488753,1.8323411411046981,0.0003
8,110000,0.411223568469286,1.8222015053033829,0.0003
8,110500,0.40627378955483434,1.8349914449453353,0.0003
8,111000,0.4056524695456028,1.8383094054460525,0.0003
8,111500,0.4068057596683502,1.8435133403539659,0.0003
8,112000,0.4028090055286884,1.844311358332634,0.0003
8,112500,0.40372844904661176,1.8349291700124741,0.0003
8,113000,0.40063112244009974,1.831105272769928,0.0003
8,113500,0.4014202642440796,1.8521020913124084,0.0003
8,114000,0.4031878696382046,1.8325579470396043,0.0003
8,114500,0.39843968689441683,1.8487036991119385,0.0003
8,115000,0.4005941653251648,1.8397056078910827,0.0003
8,115500,0.39903105959296226,1.843593265414238,0.0003
8,116000,0.4004947079718113,1.851459300518036,0.0003
8,116500,0.40071748062968254,1.831942521929741,0.0003
8,117000,0.40075700923800467,1.8369777047634124,0.0003
8,117500,0.39771434232592584,1.8437528145313262,0.0003
8,118000,0.39910613238811493,1.8336507654190064,0.0003
8,118500,0.39854315131902696,1.8478939998149873,0.0003
8,119000,0.3952990546822548,1.8452506160736084,0.0003
8,119500,0.3945141030848026,1.8452694123983384,0.0003
8,120000,0.3936187636852264,1.8479806119203568,0.0003
8,120500,0.3947044762969017,1.8488192129135133,0.0003
8,121000,0.39431168168783187,1.8602083718776703,0.0003
8,121500,0.3934135669469833,1.8416138571500777,0.0003
8,122000,0.3929981815814972,1.8420132935047149,0.0003
8,122500,0.39066232115030286,1.8426847475767136,0.0003
8,123000,0.39358841732144356,1.8508862781524658,0.0003
8,123500,0.39136144444346427,1.8552762246131898,0.0003
8,124000,0.39128025367856023,1.8697744971513748,0.0003
8,124500,0.3908249518275261,1.8529501855373383,0.0003
8,125000,0.38874601885676385,1.8508257114887237,0.0003
8,epoch_end,0.3890690875053406,1.8501711571216584,0.0003
9,125500,0.3877153979241848,1.8551594138145446,0.0003
9,126000,0.3895607732236385,1.8427524626255036,0.0003
9,126500,0.3875344407558441,1.8559452193975448,0.0003
9,127000,0.38946429058909415,1.866244730949402,0.0003
9,127500,0.3860172778367996,1.8749672466516494,0.0003
9,128000,0.38456614047288895,1.8603848648071288,0.0003
9,128500,0.3833773273229599,1.8625143402814865,0.0003
9,129000,0.38764742627739907,1.8520050287246703,0.0003
9,129500,0.3821367807686329,1.8631358671188354,0.0003
9,130000,0.3838989014923573,1.8531467002630233,0.0003
9,130500,0.38140584707260133,1.87239471077919,0.0003
9,131000,0.3824504265189171,1.8676739203929902,0.0003
9,131500,0.3820190139114857,1.8683838099241257,0.0003
9,132000,0.37911505714058874,1.8745068329572678,0.0003
9,132500,0.3809714525938034,1.8664538019895554,0.0003
9,133000,0.38018388956785204,1.8622372257709503,0.0003
9,133500,0.3799283270537853,1.8684479653835298,0.0003
9,134000,0.37764625772833826,1.8724502050876617,0.0003
9,134500,0.3787096747756004,1.8650714695453643,0.0003
9,135000,0.37678917065262796,1.87212709069252,0.0003
9,135500,0.37517161831259727,1.878559495806694,0.0003
9,136000,0.37977939620614054,1.8608126491308212,0.0003
9,136500,0.3754886265099049,1.8762902176380158,0.0003
9,137000,0.37350760981440545,1.8678823083639144,0.0003
9,137500,0.37569094330072406,1.8916347920894623,0.0003
9,138000,0.3765770855545998,1.8576168805360793,0.0003
9,138500,0.3743344932794571,1.8729932171106338,0.0003
9,139000,0.37207106173038484,1.8674004536867141,0.0003
9,139500,0.3740367890894413,1.8647070509195327,0.0003
9,140000,0.37216255858540537,1.8727557891607285,0.0003
9,140500,0.37406587451696394,1.859100698828697,0.0003
9,141000,0.37006062850356103,1.8746122521162034,0.0003
9,epoch_end,0.3712483091652393,1.8836749720573425,0.0003
10,141500,0.37110839754343034,1.887530995607376,0.0003
10,142000,0.3701490366458893,1.8699389213323594,0.0003
10,142500,0.3682257042825222,1.8810031974315644,0.0003
10,143000,0.37152690038084984,1.887800548672676,0.0003
10,143500,0.36958142161369323,1.8806677180528641,0.0003
10,144000,0.36892753139138224,1.8778460508584975,0.0003
10,144500,0.36929172948002814,1.8801447993516922,0.0003
10,145000,0.3684296524524689,1.8834197825193406,0.0003
10,145500,0.36669965624809264,1.8964499592781068,0.0003
10,146000,0.3692671112716198,1.8699476259946823,0.0003
10,146500,0.36719040289521215,1.886017959713936,0.0003
10,147000,0.3679422095417976,1.8819827544689178,0.0003
10,147500,0.36916679129004476,1.8791046303510666,0.0003
10,148000,0.3645049850642681,1.8981147301197052,0.0003
10,148500,0.3650958140194416,1.8948658519983292,0.0003
10,149000,0.3647714123129845,1.894418711066246,0.0003
10,149500,0.3626561127603054,1.8880496525764465,0.0003
10,150000,0.3617159827053547,1.896303368806839,0.0003
10,150500,0.36378674119710924,1.8804322856664657,0.0003
10,151000,0.36174753069877624,1.89071861743927,0.0003
10,151500,0.36100624993443486,1.8870812302827835,0.0003
10,152000,0.3616795222461224,1.88763146340847,0.0003
10,152500,0.3651695030927658,1.8867206621170043,0.0003
10,153000,0.3594160921871662,1.9069127976894378,0.0003
10,153500,0.3635930934548378,1.8845033740997315,0.0003
10,154000,0.3603300639986992,1.9031235671043396,0.0003
10,154500,0.3580750969052315,1.8948551440238952,0.0003
10,155000,0.36243664264678954,1.8796128278970718,0.0003
10,155500,0.3590590678155422,1.8920111978054046,0.0003
10,156000,0.3594302676618099,1.885299909710884,0.0003
10,156500,0.358117793649435,1.8900727343559265,0.0003
10,epoch_end,0.3580910138785839,1.8937006521224975,0.0003
11,157000,0.3592680555582046,1.8855312699079514,0.0003
11,157500,0.36095828518271444,1.8917793393135072,0.0003
11,158000,0.3581731057167053,1.8975717055797576,0.0003
11,158500,0.35696950927376747,1.8993011784553528,0.0003
11,159000,0.3570663034915924,1.8906351751089097,0.0003
11,159500,0.35861691549420355,1.897487421631813,0.0003
11,160000,0.3572097457945347,1.8923749768733977,0.0003
11,160500,0.35527079805731776,1.9035662877559663,0.0003
11,161000,0.3535223208367825,1.9094533342123032,0.0003
11,161500,0.3547417493164539,1.9114423549175263,0.0003
11,162000,0.35279308795928954,1.915079533457756,0.0003
11,162500,0.3514935873448849,1.9227837353944779,0.0003
11,163000,0.3530199585855007,1.9021316570043565,0.0003
11,163500,0.3536261563003063,1.8962091821432114,0.0003
11,164000,0.3525511160492897,1.912426112294197,0.0003
11,164500,0.3513225267827511,1.9176213151216508,0.0003
11,165000,0.35384183064103125,1.9142142623662948,0.0003
11,165500,0.351515758484602,1.9099918168783188,0.0003
11,166000,0.35301926657557486,1.910071808695793,0.0003
11,166500,0.34961833983659746,1.9139570432901383,0.0003
11,167000,0.35081971928477285,1.91067364692688,0.0003
11,167500,0.3509995076060295,1.9063930636644364,0.0003
11,168000,0.3494421687722206,1.912386994957924,0.0003
11,168500,0.3477360823750496,1.9129435425996781,0.0003
11,169000,0.3488745628297329,1.9119603264331817,0.0003
11,169500,0.34823964536190033,1.906006751060486,0.0003
11,170000,0.34594656065106394,1.9166923034191132,0.0003
11,170500,0.34810292840003965,1.9133101105690002,0.0003
11,171000,0.34704848065972327,1.9243236601352691,0.0003
11,171500,0.34590289190411566,1.930818105340004,0.0003
11,172000,0.3456686095893383,1.92073421895504,0.0003
11,172500,0.34736631155014036,1.9168959629535676,0.0003
11,epoch_end,0.3467168301343918,1.9288608837127685,0.0003
12,173000,0.346685943454504,1.9140853816270829,0.0003
12,173500,0.3454176910221577,1.9185221135616302,0.0003
12,174000,0.3460898622870445,1.9034726518392562,0.0003
12,174500,0.3438876615464687,1.9132163441181183,0.0003
12,175000,0.3448565089702606,1.9151883190870285,0.0003
12,175500,0.34411370396614077,1.9167254132032394,0.0003
12,176000,0.3444844299554825,1.9132418531179427,0.0003
12,176500,0.3436352623999119,1.9242911291122438,0.0003
12,177000,0.343324513733387,1.9242721420526505,0.0003
12,177500,0.3429134680330753,1.9159350615739823,0.0003
12,178000,0.34073075115680695,1.9368068557977676,0.0003
12,178500,0.3443573312461376,1.9183440774679184,0.0003
12,179000,0.34372795701026915,1.9216829806566238,0.0003
12,179500,0.34364014625549316,1.922235106229782,0.0003
12,180000,0.34640245884656906,1.9170187133550645,0.0003
12,180500,0.3408910784125328,1.931911774277687,0.0003
12,181000,0.3411367337405682,1.9299517804384232,0.0003
12,181500,0.3404740090668201,1.9358596968650819,0.0003
12,182000,0.3420391134917736,1.9113934767246246,0.0003
12,182500,0.3433006231486797,1.924473556280136,0.0003
12,183000,0.341324033588171,1.9165020543336868,0.0003
12,183500,0.33946986570954324,1.9225481367111206,0.0003
12,184000,0.33835447564721105,1.9498577040433884,0.0003
12,184500,0.33897932678461073,1.938885492682457,0.0003
12,185000,0.3393711113929749,1.9390862959623336,0.0003
12,185500,0.33759056895971296,1.9355435299873351,0.0003
12,186000,0.33895916789770125,1.9356141573190688,0.0003
12,186500,0.33833018913865087,1.9252180749177932,0.0003
12,187000,0.3356092140078545,1.9432025635242463,0.0003
12,187500,0.33492773115634916,1.9565256601572036,0.0003
12,188000,0.3360699009895325,1.9410420566797257,0.0003
12,epoch_end,0.33766930669546125,1.9423022216558457,0.0003
13,188500,0.33785860672593115,1.929396864771843,0.0003
13,189000,0.3357355983555317,1.9417402452230454,0.0003
13,189500,0.3343075282871723,1.9397778803110122,0.0003
13,190000,0.33798265814781187,1.9259593284130097,0.0003
13,190500,0.3367325696349144,1.9308211916685105,0.0003
13,191000,0.33435645312070844,1.9550726002454757,0.0003
13,191500,0.3353379684686661,1.9340196818113327,0.0003
13,192000,0.3376573030650616,1.919139171242714,0.0003
13,192500,0.33436461046338084,1.934535094499588,0.0003
13,193000,0.33346291333436967,1.9424201917648316,0.0003
13,193500,0.33282300338149073,1.952922421693802,0.0003
13,194000,0.33509225875139237,1.9472523921728133,0.0003
13,194500,0.33447274506092073,1.941229481101036,0.0003
13,195000,0.3339123770594597,1.9459884095191955,0.0003
13,195500,0.33242424711585045,1.9506477147340775,0.0003
13,196000,0.3316576461493969,1.95131740629673,0.0003
13,196500,0.3324785268306732,1.945546333193779,0.0003
13,197000,0.3321179926395416,1.9367170161008835,0.0003
13,197500,0.33225028321146965,1.933895155787468,0.0003
13,198000,0.32930239275097845,1.9532365757226944,0.0003
13,198500,0.33226506784558296,1.9413436758518219,0.0003
13,199000,0.32900624215602875,1.9441052979230882,0.0003
13,199500,0.3304795381426811,1.9416579109430314,0.0003
13,200000,0.3311679369211197,1.9407997274398803,0.0003
13,200500,0.32969098538160324,1.9547726356983184,0.0003
13,201000,0.330400293469429,1.9602625751495362,0.0003
13,201500,0.32734861731529236,1.9622637337446214,0.0003
13,202000,0.32943265944719313,1.9468444865942,0.0003
13,202500,0.3291635057330132,1.9502148067951202,0.0003
13,203000,0.328338038623333,1.9574123740196228,0.0003
13,203500,0.3299442549049854,1.9574818122386932,0.0003
13,epoch_end,0.32772915363311766,1.952689773440361,0.0003
14,204000,0.3285490311682224,1.9512352985143662,0.0003
14,204500,0.33031827986240386,1.9465602058172227,0.0003
14,205000,0.32700333282351496,1.9521766573190689,0.0003
14,205500,0.3264332674443722,1.9595183789730073,0.0003
14,206000,0.32727583885192874,1.9578495025634766,0.0003
14,206500,0.32816264167428016,1.955632147192955,0.0003
14,207000,0.3266970881819725,1.9465935122966767,0.0003
14,207500,0.32531533867120743,1.9555018371343613,0.0003
14,208000,0.3262690368294716,1.9401096266508102,0.0003
14,208500,0.32557764947414397,1.952413995862007,0.0003
14,209000,0.32692962035536766,1.9580487269163132,0.0003
14,209500,0.32765703573822974,1.952613090276718,0.0003
14,210000,0.32299519076943395,1.970258703827858,0.0003
14,210500,0.3264972968399525,1.9539669358730316,0.0003
14,211000,0.32388120457530023,1.9543141412734986,0.0003
14,211500,0.3239546151459217,1.9615375846624374,0.0003
14,212000,0.3247750243544579,1.9676577800512314,0.0003
14,212500,0.32416409358382225,1.9646020811796188,0.0003
14,213000,0.323392995595932,1.9686394816637038,0.0003
14,213500,0.3233213475346565,1.966454650759697,0.0003
14,214000,0.32243547961115837,1.9673366504907608,0.0003
14,214500,0.3242025348544121,1.9788999682664872,0.0003
14,215000,0.3231623317301273,1.9555493986606598,0.0003
14,215500,0.3228624023497105,1.969901214838028,0.0003
14,216000,0.321109778881073,1.9625297343730927,0.0003
14,216500,0.3224519073963165,1.9628326231241227,0.0003
14,217000,0.32209927767515184,1.9681495732069016,0.0003
14,217500,0.31976211681962013,1.9734657943248748,0.0003
14,218000,0.3208090151846409,1.96020174741745,0.0003
14,218500,0.32015142008662223,1.974014594554901,0.0003
14,219000,0.3233474738895893,1.9562900018692018,0.0003
14,219500,0.32201858922839166,1.9617059022188186,0.0003
14,epoch_end,0.32150483936071395,1.9663499957323074,0.0003
15,220000,0.32356603801250455,1.9642165434360503,0.0003
15,220500,0.32010812401771543,1.9665023022890091,0.0003
15,221000,0.3181937450170517,1.9706217581033707,0.0003
15,221500,0.31982935667037965,1.974590231180191,0.0003
15,222000,0.3223613525927067,1.9680174225568772,0.0003
15,222500,0.3187959392368793,1.9641885286569596,0.0003
15,223000,0.31974188297986983,1.9708674585819244,0.0003
15,223500,0.32187871024012565,1.9563380426168442,0.0003
15,224000,0.32122258096933365,1.9704016411304475,0.0003
15,224500,0.31855453476309775,1.96560280919075,0.0003
15,225000,0.32013918220996856,1.9619419538974763,0.0003
15,225500,0.3190812450647354,1.9753077548742295,0.0003
15,226000,0.31981629848480225,1.9752958500385285,0.0003
15,226500,0.3157408654689789,1.9731615406274796,0.0003
15,227000,0.31266465425491335,1.9999329602718354,0.0003
15,227500,0.3155587637424469,1.9825719237327575,0.0003
15,228000,0.3169843697547913,1.980717840194702,0.0003
15,228500,0.3170430879294872,1.9778072023391724,0.0003
15,229000,0.31714725330471993,1.9667279648780822,0.0003
15,229500,0.3163501262664795,1.989860046505928,0.0003
15,230000,0.31569319233298304,1.9823525029420852,0.0003
15,230500,0.3179089686274528,1.9714829671382903,0.0003
15,231000,0.3158826418220997,1.9753347426652907,0.0003
15,231500,0.31577010795474053,1.9852443194389344,0.0003
15,232000,0.31206211432814596,1.9973165553808212,0.0003
15,232500,0.31511382341384886,1.9849830597639084,0.0003
15,233000,0.3142377509176731,1.9810445111989976,0.0003
15,233500,0.31483678266406057,1.9845154786109924,0.0003
15,234000,0.3166686014831066,1.9747519099712372,0.0003
15,234500,0.31672194600105286,1.981346452832222,0.0003
15,235000,0.31489076852798464,1.9830054718255996,0.0003
15,epoch_end,0.3138911211490631,1.9920777201652526,0.0003
16,235500,0.31337141260504725,1.9923748767375946,0.0003
16,236000,0.31386262103915213,1.976655153632164,0.0003
16,236500,0.31433633133769034,1.9825698357820511,0.0003
16,237000,0.31457825765013697,1.9845898002386093,0.0003
16,237500,0.312487056106329,1.9822713887691499,0.0003
16,238000,0.31318115696311,1.9894142985343932,0.0003
16,238500,0.31432139039039614,1.9795597517490386,0.0003
16,239000,0.3142048743367195,1.9755836540460587,0.0003
16,239500,0.31193230345845224,1.9807191014289856,0.0003
16,240000,0.3109453539550304,1.9818010461330413,0.0003
16,240500,0.31298725575208663,1.9912917017936707,0.0003
16,241000,0.3116713124513626,1.9878356844186782,0.0003
16,241500,0.3110642983019352,1.9686523514986038,0.0003
16,242000,0.3122157809138298,1.972889341711998,0.0003
16,242500,0.31057232826948167,1.9921397870779038,0.0003
